ANOMES,ANOEXERCICIO,MES,NOMEORGAO,CNPJORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,8500.0,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,441833.33,"COMPENSAÇÃO FINANCEIRA PREVIDENCIÁRIA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,4416.67,"CONCESSÕES E PERMISSÕES DO FUNDER"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,83.33,"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,83.33,"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO MILITAR"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,83.33,"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO MILITAR"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,1.191666667E7,"CONTRIBUIÇÃO DE SERVIDOR ATIVO MILITAR"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,1.191666667E7,"CONTRIBUIÇÃO DE SERVIDOR ATIVO MILITAR"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,3.191666667E7,"CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,3.441666667E7,"CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,2500000.0,"CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,83.33,"CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,2.383333333E7,"CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO MILITAR"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,1.30425E7,"CONTRIBUIÇÕES AO PROTEGE"
201501,2015,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,1750000.0,"CONTRIBUIÇÕES DE PENSIONISTA CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,232500.0,"CONTRIBUIÇÕES DE PENSIONISTA MILITAR"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,1266666.67,"CONTRIBUIÇÕES DE SERVIDOR INATIVO MILITAR"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,3416833.33,"CONTRIBUIÇÕES DO SERVIDOR INATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,8.841666667E7,"CONTRIBUIÇÕES P/ ASSISTÊNCIA HOSPITALAR E INTEGRAL"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,5.054958334E7,"CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO"
201501,2015,Jan,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,667000.0,"CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO"
201501,2015,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,6.250008333E7,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO"
201501,2015,Jan,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",1246693000160,Indireta,Executivo,8.841666667E7,"CONTRIBUIÇÕES SOCIAIS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,1664166.67,"COTA PARTE DA COMPENSAÇÃO FINANCEIRA DE RECURSOS MINERAIS - CFEM"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,7198250.0,"COTA-PARTE DA COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,1.8244308333E8,"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1.8244308333E8,"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,757500.0,"COTA-PARTE DO FUNDO ESPECIAL DO PETRÓLEO - FEP"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,9172583.33,"COTA-PARTE DO IMPOSTO S/ PRODUTOS  INDUSTRIALIZADOS  -  ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,3750.0,"CRÉDITO ESPECIAL DE INVESTIMENTO - PROTEGE GOIÁS (LEI Nº 15.454/05)"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-1834500.0,"DEDUÇÃO  DE RECEITA PARA FORMAÇÃO DO FUNDEB - IPI EXPORTAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-4.8438916667E8,"DEDUÇÃO DA RECEITA DE ICMS PARA  FORMAÇÃO DO FUNDEB"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-4.8438916667E8,"DEDUÇÃO DA RECEITA DE ICMS PARA  FORMAÇÃO DO FUNDEB"
201501,2015,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-6836500.0,"DEDUÇÃO DA RECEITA DE ICMS PARA  FORMAÇÃO DO FUNDEB"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-1.8164591667E8,"DEDUÇÃO DA RECEITA DE ICMS PARA FORMAÇÃO DO FUNDEB"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-5.32875E7,"DEDUÇÃO DA RECEITA DE IPVA"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-5.32875E7,"DEDUÇÃO DA RECEITA DE IPVA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-3590083.33,"DEDUÇÃO DA RECEITA DE ITCD"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-3590083.33,"DEDUÇÃO DA RECEITA DE ITCD PARA A FORMAÇÃO DO FUNDEB"
201501,2015,Jan,DETRAN,,Indireta,Executivo,-481166.67,"DEDUÇÃO DA RECEITA DE SERVICOS DE PROCESSAMENTO DE DADOS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-3.0274325E8,"DEDUÇÃO DA RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS AOS MUNICÍPIOS - ICMS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-2293166.67,"DEDUÇÃO DA RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS AOS MUNICÍPIOS - IPI"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-2293166.67,"DEDUÇÃO DA RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS AOS MUNICÍPIOS - IPI"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-4.440625E7,"DEDUÇÃO DA RECEITA DE TRANSFERÊNCIAS CONSTITUCIONAIS AOS MUNICÍPIOS - IPVA"
201501,2015,Jan,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",13199944000181,Indireta,Executivo,-481166.67,"DEDUÇÃO DA SERVIÇO DE UTILIZAÇÃO DO SISTEMA OPERACIONAL DO DETRAN"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-4.094158333E7,"DEDUÇÃO DAS TRANSFERÊNCIAS DA UNIAO"
201501,2015,Jan,DETRAN,,Indireta,Executivo,-250.0,"DEDUÇÃO DE DEMAIS RECEITAS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-250.0,"DEDUÇÃO DE DEMAIS RECEITAS"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-250.0,"DEDUÇÃO DE DEMAIS RECEITAS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,-20000.0,"DEDUÇÃO DE DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-20000.0,"DEDUÇÃO DE DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,-19500.0,"DEDUÇÃO DE DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,-20000.0,"DEDUÇÃO DE INDENIZAÇÃO E RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-20000.0,"DEDUÇÃO DE INDENIZAÇÃO E RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-20000.0,"DEDUÇÃO DE INDENIZAÇÃO E RESTITUIÇÕES"
201501,2015,Jan,AGRODEFESA,,Indireta,Executivo,-416.67,"DEDUÇÃO DE MULTAS DE JUROS DE MORA DOS TRIBUTOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,-416.67,"DEDUÇÃO DE MULTAS DE JUROS DE MORA DOS TRIBUTOS"
201501,2015,Jan,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",13199944000181,Indireta,Executivo,-849666.67,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,-883500.0,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",13199944000181,Indireta,Executivo,-849666.67,"DEDUÇÃO DE MULTAS E  JUROS DE MORA"
201501,2015,Jan,DETRAN,,Indireta,Executivo,-849666.67,"DEDUÇÃO DE MULTAS E  JUROS DE MORA"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-33833.33,"DEDUÇÃO DE MULTAS POR AUTO DE INFRAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,-33833.33,"DEDUÇÃO DE MULTAS POR INFRAÇÃO ÀS NORMAS AGROPECUÁRIAS"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-33833.33,"DEDUÇÃO DE MULTAS POR INFRAÇÃO ÀS NORMAS AGROPECUÁRIAS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,6916666.67,"ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE À PROBREZA"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,166.66,"ALIENAÇÃO DE BENS IMÓVEIS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,18333.33,"ALIENAÇÃO DE BENS MÓVEIS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,3.415616666E7,"ALIENAÇÃO DE IMÓVEIS URBANOS"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,3.4156E7,"ALIENAÇÃO DE IMÓVEIS URBANOS"
201501,2015,Jan,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",,Indireta,Executivo,166.66,"ALIENAÇÃO DE IMÓVEIS URBANOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,166.66,"ALIENAÇÃO DE OUTROS BENS IMÓVEIS"
201501,2015,Jan,AGRODEFESA,,Indireta,Executivo,34500.0,"ALIENAÇÃO DE OUTROS BENS MÓVEIS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,36666.66,"ALIENAÇÃO DE OUTROS BENS MÓVEIS"
201501,2015,Jan,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",13199944000181,Indireta,Executivo,18666.66,ALUGUÉIS
201501,2015,Jan,"AGÊNCIA GOIANA DE COMUNICAÇÃO",3520902000147,Indireta,Executivo,4166.66,ALUGUÉIS
201501,2015,Jan,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",2872448000120,Indireta,Executivo,18666.66,ALUGUÉIS
201501,2015,Jan,DETRAN,,Indireta,Executivo,18666.66,ALUGUÉIS
201501,2015,Jan,EMATER,,Indireta,Executivo,4333.34,ALUGUÉIS
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,76500.0,ALUGUÉIS
201501,2015,Jan,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",7004223000176,Direta,N/A,8000.0,ALUGUÉIS
201501,2015,Jan,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",2658753000114,Direta,Executivo,666.66,ALUGUÉIS
201501,2015,Jan,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",2658753000114,Direta,Executivo,1333.32,ALUGUÉIS
201501,2015,Jan,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",74159245000100,Direta,Executivo,63000.0,ALUGUÉIS
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,221333.33000000002,"AMORTIZAÇÃO DE EMPRÉSTIMOS"
201501,2015,Jan,FOMENTAR,,Direta,Executivo,58916.67,"AMORTIZAÇÃO DE EMPRÉSTIMOS"
201501,2015,Jan,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",3198567000102,Direta,Executivo,5833.33,"AMORTIZAÇÃO DE EMPRÉSTIMOS"
201501,2015,Jan,FUNMINERAL,,Direta,Executivo,1000.0,"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,155583.33000000002,"AMORTIZAÇÃO DE EMPRÉSTIMOS - PRODUZIR"
201501,2015,Jan,FUNPRODUZIR,,Direta,Executivo,155583.33000000002,"AMORTIZAÇÃO DE EMPRÉSTIMOS - PRODUZIR"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,221333.33000000002,"AMORTIZAÇÃO DE EMPRÉSTIMOS DIVERSOS"
201501,2015,Jan,FOMENTAR,,Direta,Executivo,58916.67,"AMORTIZAÇÃO DE EMPRÉSTIMOS DIVERSOS"
201501,2015,Jan,FUNPRODUZIR,,Direta,Executivo,155583.33000000002,"AMORTIZAÇÃO DE EMPRÉSTIMOS DIVERSOS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,2250000.0,"ASSISTÊNCIA FARMACÊUTICA"
201501,2015,Jan,"FUNDO ESTADUAL DE SAUDE- FES",544963000156,Direta,Executivo,2250000.0,"ASSISTÊNCIA FARMACÊUTICA"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,12000.0,"ATENÇÃO BÁSICA"
201501,2015,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,4833333.33,"ATENÇÃO DE MAC AMBULATORIAL E HOSPITALAR"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1083.33,"ATUALIZAÇÃO MONETÁRIA DE OUTROS TRIBUTOS DA DÍVIDA ATIVA - PRINCIPAL"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,766000.0,"BLOCO INVESTIMENTOS NA REDE DE SERVIÇOS DE SAÚDE"
201501,2015,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,766000.0,"BLOCO INVESTIMENTOS NA REDE DE SERVIÇOS DE SAÚDE"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,7084500.0,"BOLSA GARANTIA FOMENTAR"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,7084500.0,"BOLSA GARANTIA FOMENTAR"
201501,2015,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,7084500.0,"BOLSA GARANTIA FOMENTAR"
201501,2015,Jan,EMATER,,Indireta,Executivo,35833.340000000004,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,44333.340000000004,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,83.33,"COMPENSAÇÃO FINANCEIRA PREVIDENCIÁRIA"
201501,2015,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,441666.67,"COMPENSAÇÃO FINANCEIRA PREVIDENCIÁRIA"
201501,2015,Jan,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,83.33,"COMPENSAÇÃO FINANCEIRA PREVIDENCIÁRIA"
201501,2015,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,416666.67,"COMPENSAÇÃO FINANCEIRA PREVIDENCIÁRIA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,50166.66,"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,50166.66,"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,83.33,"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,83.33,"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO MILITAR"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1.191666667E7,"CONTRIBUIÇÃO DE SERVIDOR ATIVO MILITAR"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1666666.67,"CONTRIBUIÇÃO DO FOMENTAR/PRODUZIR - LEI Nº 18.360/13"
201501,2015,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,1666666.67,"CONTRIBUIÇÃO DO FOMENTAR/PRODUZIR - LEI Nº 18.360/13"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,3.441666667E7,"CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,2500000.0,"CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,3.125E7,"CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,6.316675E7,"CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,6.316666667E7,"CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,666666.67,"CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,2.383333333E7,"CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO MILITAR"
201501,2015,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,1.30425E7,"CONTRIBUIÇÕES AO PROTEGE"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,1750166.6600000001,"CONTRIBUIÇÕES DE PENSIONISTA CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,1750083.33,"CONTRIBUIÇÕES DE PENSIONISTA CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1750166.6600000001,"CONTRIBUIÇÕES DE PENSIONISTA CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,83.33,"CONTRIBUIÇÕES DE PENSIONISTA CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,232500.0,"CONTRIBUIÇÕES DE PENSIONISTA MILITAR"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1266666.67,"CONTRIBUIÇÕES DE SERVIDOR INATIVO MILITAR"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,3416833.33,"CONTRIBUIÇÕES DO SERVIDOR INATIVO CIVIL PARA O REGIME PRÓPRIO"
201501,2015,Jan,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",1246693000160,Indireta,Executivo,8.841666667E7,"CONTRIBUIÇÕES P/ ASSISTÊNCIA HOSPITALAR E INTEGRAL"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,2666916.67,"CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO"
201501,2015,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,3.646666667E7,"CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO"
201501,2015,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,2666916.67,"CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,8.700033333E7,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,250.0,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,2.383333333E7,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO"
201501,2015,Jan,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,666666.67,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO"
201501,2015,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,250.0,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,2.2865658333E8,"CONTRIBUIÇÕES SOCIAIS"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1664166.67,"COTA PARTE DA COMPENSAÇÃO FINANCEIRA DE RECURSOS MINERAIS - CFEM"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1664166.67,"COTA PARTE DA COMPENSAÇÃO FINANCEIRA DE RECURSOS MINERAIS - CFEM"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,7198250.0,"COTA-PARTE DA COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,9172583.33,"COTA-PARTE DO IMPOSTO S/ PRODUTOS  INDUSTRIALIZADOS  -  ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,83.33,"COTA-PARTE DO IMPOSTO S/OPERAÇÕES DE CRÉDITO, CÂMBIO E SEGURO OU  RELATIVAS A TÍTULOS OU VALORES MOBILIÁRIOS -  COMERCIA"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,3750.0,"CRÉDITO ESPECIAL DE INVESTIMENTO - PROTEGE GOIÁS (LEI Nº 15.454/05)"
201501,2015,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,3750.0,"CRÉDITO ESPECIAL DE INVESTIMENTO - PROTEGE GOIÁS (LEI Nº 15.454/05)"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-1834500.0,"DEDUÇÃO  DE RECEITA PARA FORMAÇÃO DO FUNDEB - IPI EXPORTAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-4.9122566667E8,"DEDUÇÃO DA RECEITA DE ICMS PARA  FORMAÇÃO DO FUNDEB"
201501,2015,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,-6836500.0,"DEDUÇÃO DA RECEITA DE ICMS PARA  FORMAÇÃO DO FUNDEB"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-1.8164591667E8,"DEDUÇÃO DA RECEITA DE ICMS PARA FORMAÇÃO DO FUNDEB"
